Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Pilar 1/Copy Contract/UAT/RBU/SPV-RBU-Submit-Tindak-Lanjut,Chrome 150.0.7871.128,,,21-07-2026 09:22:38,21-07-2026 09:23:38,59.994s,PASSED
"callTestCase(findTestCase(""Pilar 1/Login/UAT/SPV-RBU""), [:], STOP_ON_FAILURE)",Chrome 150.0.7871.128,,,21-07-2026 09:22:38,21-07-2026 09:23:11,33.190s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_Dashboard/div_b2-l1-17_10-b3-SubMenuHeader""))",Chrome 150.0.7871.128,,,21-07-2026 09:23:11,21-07-2026 09:23:15,3.927s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_Dashboard/div_b2-l1-17_10-b4-l1-44_4-b1-SubMenuHeader""))",Chrome 150.0.7871.128,,,21-07-2026 09:23:15,21-07-2026 09:23:16,0.551s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_Dashboard/a_Copy Contract""))",Chrome 150.0.7871.128,,,21-07-2026 09:23:16,21-07-2026 09:23:16,0.328s,PASSED
"setText(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_TindakLanjutCopyContract/input_b3-b1-b1-Input_StartDate3""), ""21-07-2026"")",Chrome 150.0.7871.128,,,21-07-2026 09:23:16,21-07-2026 09:23:19,3.259s,PASSED
"setText(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_TindakLanjutCopyContract/input_b3-b1-b1-Input_StartDate4""), ""21-07-2026"")",Chrome 150.0.7871.128,,,21-07-2026 09:23:19,21-07-2026 09:23:20,0.586s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_TindakLanjutCopyContract/select_b3-b1-b1-Dropdown2""), ""4"", false)",Chrome 150.0.7871.128,,,21-07-2026 09:23:20,21-07-2026 09:23:21,0.554s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_TindakLanjutCopyContract/select_b3-b1-b1-Dropdown5""), ""2"", false)",Chrome 150.0.7871.128,,,21-07-2026 09:23:21,21-07-2026 09:23:21,0.533s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_TindakLanjutCopyContract/button_Cari""))",Chrome 150.0.7871.128,,,21-07-2026 09:23:21,21-07-2026 09:23:21,0.322s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_TindakLanjutCopyContract/button_Tindak Lanjut""))",Chrome 150.0.7871.128,,,21-07-2026 09:23:21,21-07-2026 09:23:22,0.724s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutCopyContractDetail/button_Tindak Lanjut""))",Chrome 150.0.7871.128,,,21-07-2026 09:23:22,21-07-2026 09:23:25,2.383s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutDocumentDetailCopyContract/Page_TindakLanjutDocumentDetailCopyContract/button_Lihat Dokumen""))",Chrome 150.0.7871.128,,,21-07-2026 09:23:25,21-07-2026 09:23:28,3.188s,PASSED
delay(3),Chrome 150.0.7871.128,,,21-07-2026 09:23:28,21-07-2026 09:23:31,3.009s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutDocumentDetailCopyContract/select_b3-l1-378_0-b2-TindakLanjutStatus""), ""0"", false)",Chrome 150.0.7871.128,,,21-07-2026 09:23:31,21-07-2026 09:23:31,0.554s,PASSED
"setText(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutDocumentDetailCopyContract/textarea_b3-l1-378_0-b2-TextArea_HasilCatatan""), ""selesai ya"")",Chrome 150.0.7871.128,,,21-07-2026 09:23:31,21-07-2026 09:23:32,0.617s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutDocumentDetailCopyContract/button_Submit""))",Chrome 150.0.7871.128,,,21-07-2026 09:23:32,21-07-2026 09:23:32,0.526s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutCopyContractDetail/button_Tindak Lanjut""))",Chrome 150.0.7871.128,,,21-07-2026 09:23:32,21-07-2026 09:23:38,5.647s,PASSED
