Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/PIC-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutCopyContract/select_b3-b2-b1-Dropdown3""), ""2"", false)",Chrome 150.0.7871.128,,,20-07-2026 16:30:45,20-07-2026 16:30:45,0.500s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/PIC-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutCopyContract/Page_TindakLanjutCopyContract/select_Pencarian""), ""0"", false)",Chrome 150.0.7871.128,,,20-07-2026 16:30:45,20-07-2026 16:30:45,0.000s,NOT_RUN
"setText(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/PIC-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutCopyContract/Page_TindakLanjutCopyContract/input_Pencarian""), ""12102003318"")",Chrome 150.0.7871.128,,,20-07-2026 16:30:45,20-07-2026 16:30:45,0.003s,NOT_RUN
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/PIC-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutCopyContract/button_Cari""))",Chrome 150.0.7871.128,,,20-07-2026 16:30:45,20-07-2026 16:30:46,0.291s,PASSED
,,,,,,,
Test Cases/Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Submit-Tindak-Lanjut,Chrome 150.0.7871.128,,,20-07-2026 16:30:46,20-07-2026 16:31:46,1m - 0.199s,PASSED
"callTestCase(findTestCase(""Pilar 1/Login/UAT/SPV-CBU""), [:], STOP_ON_FAILURE)",Chrome 150.0.7871.128,,,20-07-2026 16:30:46,20-07-2026 16:31:22,36.490s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_Dashboard/div_b2-l1-17_10-b3-SubMenuHeader""))",Chrome 150.0.7871.128,,,20-07-2026 16:31:22,20-07-2026 16:31:27,5.059s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_Dashboard/div_b2-l1-17_10-b4-l1-44_4-b1-SubMenuHeader""))",Chrome 150.0.7871.128,,,20-07-2026 16:31:27,20-07-2026 16:31:28,0.529s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_Dashboard/a_Copy Contract""))",Chrome 150.0.7871.128,,,20-07-2026 16:31:28,20-07-2026 16:31:28,0.318s,PASSED
"setText(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_TindakLanjutCopyContract/input_b3-b1-b1-Input_StartDate3""), ""20-07-2026"")",Chrome 150.0.7871.128,,,20-07-2026 16:31:28,20-07-2026 16:31:31,3.060s,PASSED
"setText(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_TindakLanjutCopyContract/input_b3-b1-b1-Input_StartDate4""), ""20-07-2026"")",Chrome 150.0.7871.128,,,20-07-2026 16:31:31,20-07-2026 16:31:32,0.577s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_TindakLanjutCopyContract/select_b3-b1-b1-Dropdown2""), ""2"", false)",Chrome 150.0.7871.128,,,20-07-2026 16:31:32,20-07-2026 16:31:32,0.533s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_TindakLanjutCopyContract/select_b3-b1-b1-Dropdown5""), ""2"", false)",Chrome 150.0.7871.128,,,20-07-2026 16:31:32,20-07-2026 16:31:33,0.541s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_TindakLanjutCopyContract/button_Cari""))",Chrome 150.0.7871.128,,,20-07-2026 16:31:33,20-07-2026 16:31:33,0.299s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Assign-PIC/Page_TindakLanjutCopyContract/button_Tindak Lanjut""))",Chrome 150.0.7871.128,,,20-07-2026 16:31:33,20-07-2026 16:31:34,0.622s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutCopyContractDetail/button_Tindak Lanjut""))",Chrome 150.0.7871.128,,,20-07-2026 16:31:34,20-07-2026 16:31:37,2.986s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutDocumentDetailCopyContract/select_b3-l1-378_0-b2-TindakLanjutStatus""), ""0"", false)",Chrome 150.0.7871.128,,,20-07-2026 16:31:37,20-07-2026 16:31:39,2.222s,PASSED
"setText(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutDocumentDetailCopyContract/textarea_b3-l1-378_0-b2-TextArea_HasilCatatan""), ""selesai ya"")",Chrome 150.0.7871.128,,,20-07-2026 16:31:39,20-07-2026 16:31:39,0.595s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutDocumentDetailCopyContract/button_Submit""))",Chrome 150.0.7871.128,,,20-07-2026 16:31:39,20-07-2026 16:31:40,0.545s,PASSED
delay(5),Chrome 150.0.7871.128,,,20-07-2026 16:31:40,20-07-2026 16:31:45,5.005s,PASSED
"click(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/SPV-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutCopyContractDetail/button_Tindak Lanjut""))",Chrome 150.0.7871.128,,,20-07-2026 16:31:45,20-07-2026 16:31:46,0.735s,PASSED
